Date,County,Town,Village,VillageID,HouseHold,InspectType,PosHH,PosHHAeg,ConIn,ConOut,ConAll,PosConIn,PosConOut,PosConAll,FAegIn,FAegOut,LarvaAeg,BI,AIAeg,AIAlb,LI,CI
3/8/2016,???,???,???,6401200-074,50,??,1,1,13,8,21,0,1,1,0,0,5,2,0,0,10,4.761
3/8/2016,???,???,???,6401200-068,50,??,1,1,9,15,24,0,1,1,0,0,5,2,0,0,10,4.166
3/9/2016,???,???,???,6401200-071,50,??,2,2,11,21,32,0,2,2,0,2,9,4,0.04,0,18,6.25
3/9/2016,???,???,???,6401200-040,50,??,3,0,2,24,26,0,4,4,0,0,0,8,0,0,46,15.384
3/10/2016,???,???,???,6401200-024,50,??,1,1,15,36,51,0,1,1,0,0,5,2,0,0,10,1.96
3/14/2016,???,???,???,6401200-059,50,??,1,1,13,16,29,1,0,1,0,0,1,2,0,0,2,3.448
3/14/2016,???,???,???,6401200-037,50,??,1,1,10,17,27,0,1,1,0,0,3,2,0,0,6,3.703
3/16/2016,???,???,???,6401200-007,50,??,2,2,7,33,40,0,4,4,0,2,17,8,0.04,0,34,10
3/17/2016,???,???,???,6401200-072,50,??,1,1,13,10,23,0,1,1,0,2,10,2,0.04,0,20,4.347
3/17/2016,???,???,???,6401200-060,50,??,2,2,11,19,30,0,2,2,0,1,4,4,0.02,0,8,6.666
3/18/2016,???,???,???,6401200-069,50,??,3,3,14,25,39,0,3,3,0,1,7,6,0.02,0,14,7.692
3/18/2016,???,???,???,6401200-070,50,??,2,2,18,18,36,0,4,4,0,0,11,8,0,0,22,11.111
3/18/2016,???,???,???,6401200-053,50,??,1,1,13,22,35,0,1,1,0,0,8,2,0,0,16,2.857
3/18/2016,???,???,???,6401200-042,50,??,1,1,13,22,35,1,0,1,0,0,3,2,0,0,6,2.857
3/21/2016,???,???,???,6401200-058,50,??,2,2,9,17,26,1,1,2,1,0,40,4,0.02,0,80,7.692
3/21/2016,???,???,???,6401200-034,50,??,1,1,10,21,31,0,1,1,0,0,1,2,0,0,2,3.225
3/21/2016,???,???,???,6401200-038,50,??,1,1,16,20,36,0,1,1,0,0,7,2,0,0,14,2.777
3/21/2016,???,???,???,6401200-035,50,??,4,4,10,31,41,1,3,4,0,5,7,8,0.1,0,14,9.756
3/22/2016,???,???,???,6401200-044,50,??,3,3,16,33,49,0,3,3,0,0,7,6,0,0.04,14,6.122
3/22/2016,???,???,???,6401200-014,50,??,3,1,8,38,46,0,6,6,0,1,15,12,0.02,0.04,86,13.043
3/22/2016,???,???,???,6401200-049,50,??,1,1,12,24,36,0,1,1,0,0,1,2,0,0,2,2.777
3/22/2016,???,???,???,6401200-016,50,??,2,2,13,22,35,0,2,2,0,0,4,4,0,0,8,5.714
3/23/2016,???,???,???,6401200-028,50,??,1,1,7,21,28,0,1,1,0,0,3,2,0,0,6,3.571
3/23/2016,???,???,???,6401200-024,50,??,1,1,5,19,24,0,1,1,0,0,3,2,0,0,6,4.166
3/24/2016,???,???,???,6401200-003,50,??,1,1,11,14,25,0,1,1,0,0,2,2,0,0,4,4
3/24/2016,???,???,???,6401200-047,50,??,1,1,14,20,34,0,1,1,0,0,10,2,0,0,20,2.941
3/24/2016,???,???,???,6401200-066,50,??,1,1,14,15,29,0,1,1,0,0,2,2,0,0,4,3.448
3/24/2016,???,???,???,6401200-018,50,??,2,2,13,30,43,0,2,2,0,0,14,4,0,0,28,4.651
3/24/2016,???,???,???,6401200-050,50,??,1,1,17,23,40,0,1,1,0,0,5,2,0,0,10,2.5
3/24/2016,???,???,???,6401200-012,50,??,1,1,12,13,25,0,1,1,0,0,3,2,0,0,6,4
3/25/2016,???,???,???,6401200-051,50,??,2,2,19,18,37,1,1,2,0,0,26,4,0,0,52,5.405
3/30/2016,???,???,???,6401200-027,50,??,1,1,19,14,33,1,0,1,0,0,2,2,0,0,4,3.03
3/30/2016,???,???,???,6401200-020,50,??,3,0,12,21,33,0,3,3,0,0,0,6,0,0.52,74,9.09
3/31/2016,???,???,???,6401200-019,50,??,3,3,13,16,29,1,2,3,0,0,41,6,0,0,82,10.344
3/31/2016,???,???,???,6401200-065,50,??,2,2,1,14,15,0,2,2,0,0,14,4,0,0,28,13.333
3/31/2016,???,???,???,6401200-041,50,??,2,2,5,13,18,0,3,3,0,0,42,6,0,0,84,16.666
3/31/2016,???,???,???,6401200-036,50,??,1,1,16,16,32,0,1,1,0,0,5,2,0,0,10,3.125
4/8/2016,???,???,???,6401200-008,50,??,3,3,15,8,23,1,3,4,1,1,16,8,0.04,0.06,32,17.391
4/19/2016,???,???,???,6401200-062,56,??,11,0,6,52,58,3,15,18,0,0,0,32.142,0,0,217.857,31.034
4/21/2016,???,???,None,None,62,??,3,3,18,7,25,3,1,4,0,0,21,6.451,0,0,33.87,16
4/21/2016,???,???,???,6401200-062,67,??,1,1,35,0,35,1,0,1,0,0,10,1.492,0,0,14.925,2.857
6/16/2016,???,???,???,6401200-064,50,??,1,1,9,20,29,0,1,1,0,1,30,2,0.02,0,60,3.448
6/20/2016,???,???,???,6401200-033,50,??,3,1,5,27,32,0,3,3,0,0,4,6,0,0.02,98,9.375
7/13/2016,???,???,???,6401200-055,50,??,3,3,13,26,39,0,4,4,0,0,8,8,0,0,16,10.256
7/13/2016,???,???,???,6401200-040,182,??,1,0,206,12,218,1,0,1,0,0,0,0.549,0,0,8.241,0.458
7/21/2016,???,???,???,6401200-056,76,??,2,0,74,2,76,1,1,2,0,0,0,2.631,0,0,5.263,2.631
8/1/2016,???,???,???,6401200-053,96,??,12,0,104,1,105,17,1,18,0,0,0,18.75,0,0,225,17.142
8/4/2016,???,???,???,6401200-039,195,??,1,0,76,2,78,1,0,1,0,0,0,0.512,0,0,1.538,1.282
8/5/2016,???,???,???,6401200-026,81,??,2,0,63,3,66,2,0,2,0,0,0,2.469,0,0,9.876,3.03
8/11/2016,???,???,???,6401200-069,50,??,1,0,22,3,25,0,1,1,0,0,0,2,0,0,6,4
8/11/2016,???,???,???,6401200-046,180,??,1,0,167,0,167,1,0,1,0,0,0,0.555,0,0,4.444,0.598
8/12/2016,???,???,???,6401200-027,162,??,2,0,131,7,138,2,0,2,0,0,0,1.234,0,0,43.209,1.449
8/18/2016,???,???,???,6401200-027,479,??,8,0,443,19,462,6,2,8,0,0,0,1.67,0,0,14.405,1.731
8/19/2016,???,???,???,6401200-027,458,??,18,0,331,12,343,20,1,21,0,0,0,4.585,0,0,19.213,6.122
8/20/2016,???,???,???,6401200-027,360,??,3,0,349,3,352,3,0,3,0,0,0,0.833,0,0,2.222,0.852
8/22/2016,???,???,???,6401200-072,346,??,3,0,209,16,225,1,3,4,0,0,0,1.156,0,0,2.89,1.777
8/24/2016,???,???,???,6401200-038,50,??,8,6,4,21,25,0,9,9,0,1,58,18,0.02,0.02,266,36
8/24/2016,???,???,???,6401200-033,50,??,6,2,5,24,29,0,6,6,0,0,18,12,0,0.04,96,20.689
8/24/2016,???,???,???,6401200-067,50,??,7,7,24,7,31,5,4,9,0,0,21,18,0,0,42,29.032
8/26/2016,???,???,???,6401200-038,50,??,2,0,4,20,24,0,3,3,0,0,0,6,0,0.04,66,12.5
8/26/2016,???,???,???,6401200-067,50,??,1,1,9,16,25,0,1,1,0,0,3,2,0,0,6,4
8/28/2016,???,???,???,6401200-038,50,??,1,1,4,10,14,0,1,1,0,0,9,2,0,0,18,7.142
8/30/2016,???,???,???,6401200-038,50,??,2,1,7,18,25,0,2,2,0,2,5,4,0.04,0.02,56,8
8/30/2016,???,???,???,6401200-067,50,??,2,2,14,12,26,0,2,2,0,0,60,4,0,0,120,7.692
9/1/2016,???,???,???,6401200-038,50,??,2,2,6,18,24,0,2,2,0,0,32,4,0,0,64,8.333
9/1/2016,???,???,???,6401200-066,163,??,3,0,109,1,110,3,0,3,0,0,0,1.84,0,0,6.134,2.727
9/1/2016,???,???,???,6401200-033,50,??,2,1,9,18,27,0,2,2,0,0,20,4,0,0.04,76,7.407
9/1/2016,???,???,???,6401200-067,50,??,1,1,5,14,19,0,1,1,0,0,4,2,0,0,8,5.263
9/2/2016,???,???,???,6401200-017,93,??,1,0,75,0,75,1,0,1,0,0,0,1.075,0,0,2.15,1.333
9/19/2016,???,???,???,6401200-060,160,??,2,2,35,49,84,0,2,2,0,0,5,1.25,0,0,3.125,2.38
9/19/2016,???,???,???,6401200-016,79,??,2,2,15,12,27,0,2,2,0,0,3,2.531,0,0,3.797,7.407
9/22/2016,???,???,???,6401200-038,50,??,11,11,29,11,40,2,9,11,0,1,71,22,0.02,0,142,27.5
9/22/2016,???,???,???,6401200-033,50,??,1,1,9,19,28,0,1,1,0,0,50,2,0,0,100,3.571
9/23/2016,???,???,???,6401200-049,81,??,1,0,59,1,60,1,0,1,0,0,0,1.234,0,0,3.703,1.666
9/30/2016,???,???,???,6401200-017,89,??,4,4,24,28,52,2,4,6,0,0,44,6.741,0,0,49.438,11.538
9/30/2016,???,???,???,6401200-044,118,??,6,6,24,40,64,3,6,9,2,0,21,7.627,0.016,0,17.796,14.062
10/4/2016,???,???,???,6401200-028,50,??,1,0,25,0,25,1,0,1,0,0,0,2,0,0,20,4
10/4/2016,???,???,???,6401200-016,50,??,1,0,12,7,19,0,1,1,0,0,0,2,0,0,6,5.263
10/6/2016,???,???,???,6401200-034,111,??,2,0,64,0,64,2,0,2,0,0,0,1.801,0,0,31.531,3.125
10/8/2016,???,???,???,6401200-077,70,??,1,0,57,6,63,1,0,1,0,0,0,1.428,0,0,4.285,1.587
10/20/2016,???,???,???,6401200-038,50,??,4,4,38,12,50,0,4,4,0,0,54,8,0,0,108,8
10/20/2016,???,???,???,6401200-033,50,??,4,4,29,32,61,0,4,4,0,0,39,8,0,0,78,6.557
10/20/2016,???,???,???,6401200-067,50,??,3,3,11,19,30,0,3,3,0,12,43,6,0.24,0,86,10
10/26/2016,???,???,???,6401200-039,50,??,2,0,20,2,22,0,2,2,0,0,0,4,0,0,16,9.09
10/26/2016,???,???,???,6401200-009,50,??,1,0,26,0,26,1,0,1,0,0,0,2,0,0,6,3.846
10/27/2016,???,???,???,6401200-056,50,??,4,0,16,1,17,8,0,8,3,0,0,16,0.06,0,58,47.058
10/27/2016,???,???,???,6401200-024,50,??,2,0,15,0,15,2,0,2,0,0,0,4,0,0,26,13.333
10/27/2016,???,???,???,6401200-058,50,??,2,0,25,0,25,2,0,2,0,0,0,4,0,0,8,8
10/28/2016,???,???,???,6401200-053,50,??,2,0,6,0,6,2,0,2,0,0,0,4,0,0,6,33.333
10/28/2016,???,???,???,6401200-022,50,??,2,0,16,0,16,2,0,2,0,0,0,4,0,0,18,12.5
10/28/2016,???,???,???,6401200-018,50,??,1,0,27,0,27,1,0,1,0,0,0,2,0,0,6,3.703
10/28/2016,???,???,???,6401200-035,50,??,1,0,23,0,23,1,0,1,0,0,0,2,0,0,6,4.347
11/1/2016,???,???,???,6401200-041,50,??,1,0,26,0,26,1,0,1,0,0,0,2,0,0,20,3.846
11/1/2016,???,???,???,6401200-031,50,??,3,0,27,0,27,3,0,3,0,0,0,6,0,0,22,11.111
11/1/2016,???,???,???,6401200-035,50,??,2,0,21,0,21,2,0,2,0,0,0,4,0,0,12,9.523
11/2/2016,???,???,???,6401200-019,50,??,1,0,18,0,18,1,0,1,0,0,0,2,0,0,4,5.555
11/3/2016,???,???,???,6401200-047,50,??,1,0,26,0,26,1,0,1,0,0,0,2,0,0,6,3.846
11/3/2016,???,???,???,6401200-020,50,??,1,0,19,1,20,1,0,1,0,0,0,2,0,0,2,5
11/8/2016,???,???,???,6401200-038,50,??,1,0,17,0,17,1,0,1,0,0,0,2,0,0,36,5.882
11/8/2016,???,???,???,6401200-025,50,??,4,0,12,1,13,5,1,6,0,0,0,12,0,0,24,46.153
11/9/2016,???,???,???,6401200-027,50,??,1,0,13,0,13,1,0,1,0,0,0,2,0,0,0,7.692
11/10/2016,???,???,???,6401200-006,55,??,4,3,5,25,30,0,4,4,0,0,25,7.272,0,0.018,50.909,13.333
11/10/2016,???,???,???,6401200-046,407,??,26,26,142,169,311,12,14,26,2,4,165,6.388,0.014,0,40.54,8.36
11/11/2016,???,???,???,6401200-046,134,??,4,0,90,0,90,5,0,5,0,0,0,3.731,0,0,20.895,5.555
11/11/2016,???,???,???,6401200-042,230,??,7,7,62,78,140,4,3,7,1,1,27,3.043,0.008,0,11.739,5
11/16/2016,???,???,???,6401200-067,50,??,1,1,6,16,22,0,1,1,0,0,11,2,0,0,22,4.545
11/17/2016,???,???,???,6401200-038,50,??,2,2,23,9,32,0,2,2,2,0,12,4,0.04,0,24,6.25
11/17/2016,???,???,???,6401200-033,50,??,1,1,24,4,28,1,0,1,0,0,3,2,0,0,6,3.571
11/18/2016,???,???,???,6401200-064,194,??,1,0,145,2,147,1,0,1,0,0,0,0.515,0,0,3.092,0.68
11/21/2016,???,???,???,6401200-026,192,??,9,9,59,90,149,4,5,9,3,2,77,4.687,0.026,0,40.104,6.04
11/21/2016,???,???,???,6401200-064,123,??,13,13,46,86,132,0,17,17,0,1,129,13.821,0.008,0,104.878,12.878
11/22/2016,???,???,???,6401200-033,76,??,4,4,24,33,57,1,3,4,0,1,28,5.263,0.013,0.013,36.842,7.017
11/28/2016,???,???,???,6401200-076,50,??,1,0,11,0,11,1,0,1,1,0,0,2,0.02,0,4,9.09
11/28/2016,???,???,???,6401200-073,90,??,6,0,86,5,91,6,1,7,0,0,0,7.777,0,0,17.777,7.692
11/28/2016,???,???,???,6401200-016,132,??,2,0,112,0,112,2,0,2,0,0,0,1.515,0,0,9.848,1.785
11/28/2016,???,???,???,6401200-016,136,??,5,5,23,87,110,0,6,6,0,0,24,4.411,0,0,17.647,5.454
11/29/2016,???,???,???,6401200-043,50,??,1,0,14,0,14,1,0,1,0,0,0,2,0,0,6,7.142
11/29/2016,???,???,???,6401200-016,50,??,1,0,27,0,27,1,0,1,1,0,0,2,0.02,0,16,3.703
11/30/2016,???,???,???,6401200-002,94,??,3,3,16,37,53,0,3,3,0,0,13,3.191,0,0,13.829,5.66
11/30/2016,???,???,???,6401200-046,85,??,5,5,15,72,87,1,4,5,0,2,13,5.882,0.023,0,15.294,5.747
12/1/2016,???,???,???,6401200-045,114,??,12,1,17,26,43,8,5,13,0,1,5,11.403,0.008,0.385,236.842,30.232
12/13/2016,???,???,???,6401200-048,50,??,1,0,21,0,21,1,0,1,0,0,0,2,0,0,4,4.761
12/13/2016,???,???,???,6401200-024,50,??,3,0,17,0,17,3,0,3,0,0,0,6,0,0,18,17.647
12/15/2016,???,???,???,6401200-015,50,??,4,0,22,0,22,7,0,7,1,0,0,14,0.02,0,70,31.818
12/15/2016,???,???,???,6401200-022,50,??,2,0,20,0,20,2,0,2,0,0,0,4,0,0,24,10
12/15/2016,???,???,???,6401200-038,50,??,3,3,28,34,62,0,3,3,0,0,21,6,0,0,58,4.838
12/15/2016,???,???,???,6401200-014,50,??,4,0,16,1,17,4,1,5,0,0,0,10,0,0,60,29.411
12/15/2016,???,???,???,6401200-033,50,??,1,1,12,9,21,0,1,1,0,0,35,2,0,0,70,4.761
12/19/2016,???,???,???,6401200-010,50,??,1,0,23,0,23,1,0,1,0,0,0,2,0,0,12,4.347
12/21/2016,???,???,???,6401200-046,50,??,2,0,18,0,18,2,0,2,0,0,0,4,0,0,6,11.111
12/21/2016,???,???,???,6401200-022,50,??,2,2,21,22,43,1,1,2,0,0,40,4,0,0,80,4.651
12/21/2016,???,???,???,6401200-042,50,??,1,0,18,0,18,1,0,1,0,0,0,2,0,0,6,5.555
12/21/2016,???,???,???,6401200-042,50,??,3,3,11,21,32,2,1,3,0,0,8,6,0,0,16,9.375
12/21/2016,???,???,???,6401200-073,50,??,1,1,12,21,33,0,1,1,0,0,6,2,0,0,12,3.03
12/22/2016,???,???,???,6401200-038,50,??,1,0,26,0,26,1,0,1,0,0,0,2,0,0,0,3.846
12/28/2016,???,???,???,6401200-046,50,??,2,2,17,27,44,4,0,4,0,0,16,8,0,0,32,9.09
12/29/2016,???,???,???,6401200-042,115,??,1,0,121,0,121,1,0,1,0,0,0,0.869,0,0,5.217,0.826
12/30/2016,???,???,???,6401200-047,50,??,4,4,3,18,21,2,3,5,0,0,30,10,0,0,60,23.809
12/31/2016,???,???,???,6401200-002,55,??,3,3,11,6,17,3,1,4,1,0,43,7.272,0.018,0,78.181,23.529
12/31/2016,???,???,???,6401200-055,111,??,2,2,37,8,45,1,1,2,0,0,3,1.801,0,0,2.702,4.444
12/31/2016,???,???,???,6401200-018,53,??,3,3,19,10,29,2,1,3,0,0,9,5.66,0,0,16.981,10.344
1/3/2017,???,???,???,6401200-017,50,??,1,1,12,23,35,1,0,1,0,0,5,2,0,0,10,2.857
1/3/2017,???,???,???,6401200-076,50,??,1,1,10,22,32,1,0,1,0,0,1,2,0,0,2,3.125
1/3/2017,???,???,???,6401200-041,50,??,4,0,8,32,40,0,4,4,0,0,0,8,0,0.04,54,10
1/4/2017,???,???,???,6401200-051,50,??,4,4,12,23,35,1,3,4,0,0,65,8,0,0,130,11.428
1/4/2017,???,???,???,6401200-044,50,??,3,3,3,27,30,1,3,4,0,0,19,8,0,0,38,13.333
1/4/2017,???,???,???,6401200-019,50,??,1,1,0,16,16,0,1,1,0,0,15,2,0,0,30,6.25
1/4/2017,???,???,???,6401200-005,50,??,5,5,6,34,40,4,2,6,0,0,32,12,0,0,64,15
1/5/2017,???,???,???,6401200-003,100,??,5,5,33,48,81,1,4,5,0,0,23,5,0,0,23,6.172
1/5/2017,???,???,???,6401200-042,100,??,3,3,9,38,47,0,3,3,0,0,24,3,0,0,24,6.382
1/6/2017,???,???,???,6401200-032,50,??,1,1,7,17,24,4,0,4,3,0,25,8,0.06,0,50,16.666
1/6/2017,???,???,???,6401200-053,50,??,1,1,7,31,38,0,1,1,0,0,3,2,0,0,6,2.631
1/6/2017,???,???,???,6401200-009,50,??,2,2,22,26,48,0,2,2,0,0,6,4,0,0,12,4.166
1/9/2017,???,???,???,6401200-078,50,??,2,2,4,19,23,0,2,2,0,0,7,4,0,0,14,8.695
1/9/2017,???,???,???,6401200-040,50,??,4,2,8,13,21,0,4,4,0,0,37,8,0,0,108,19.047
1/10/2017,???,???,???,6401200-027,50,??,3,3,7,32,39,0,3,3,0,0,16,6,0,0,32,7.692
1/10/2017,???,???,???,6401200-006,50,??,2,2,8,21,29,0,3,3,0,0,9,6,0,0,18,10.344
1/10/2017,???,???,???,6401200-049,50,??,1,1,5,39,44,0,1,1,0,0,3,2,0,0,6,2.272
1/11/2017,???,???,???,6401200-038,50,??,2,2,3,26,29,0,2,2,0,2,9,4,0.04,0,18,6.896
1/11/2017,???,???,???,6401200-016,50,??,3,3,10,13,23,0,3,3,0,0,12,6,0,0,24,13.043
1/12/2017,???,???,???,6401200-056,50,??,1,1,13,31,44,0,1,1,0,0,1,2,0,0,2,2.272
1/12/2017,???,???,???,6401200-001,50,??,3,3,11,13,24,1,2,3,0,0,10,6,0,0,20,12.5
1/13/2017,???,???,???,6401200-015,50,??,1,1,11,21,32,1,0,1,5,0,30,2,0.1,0,60,3.125
1/13/2017,???,???,???,6401200-014,50,??,6,0,13,40,53,1,7,8,0,0,0,16,0,0,88,15.094
1/18/2017,???,???,???,6401200-004,50,??,2,2,9,19,28,0,3,3,0,1,5,6,0.02,0,10,10.714
1/19/2017,???,???,???,6401200-047,119,??,2,2,34,36,70,2,0,2,1,0,23,1.68,0.008,0,19.327,2.857
1/20/2017,???,???,???,6401200-047,230,??,3,3,41,133,174,1,2,3,0,0,13,1.304,0,0.021,223.043,1.724
1/20/2017,???,???,???,6401200-004,77,??,2,2,7,51,58,0,2,2,0,0,5,2.597,0,0,6.493,3.448
1/21/2017,???,???,???,6401200-047,81,??,1,0,49,4,53,1,1,2,0,0,0,2.469,0,0,8.641,3.773
2/7/2017,???,???,???,6401200-053,50,??,2,2,9,18,27,0,2,2,0,0,6,4,0,0,12,7.407
2/8/2017,???,???,???,6401200-033,95,??,1,1,29,72,101,0,1,1,0,0,1,1.052,0,0,1.052,0.99
2/9/2017,???,???,???,6401200-068,50,??,1,1,17,22,39,1,0,1,0,0,1,2,0,0,2,2.564
2/9/2017,???,???,???,6401200-033,113,??,2,0,65,0,65,2,0,2,0,0,0,1.769,0,0,7.079,3.076
2/9/2017,???,???,???,6401200-036,50,??,1,1,2,36,38,0,1,1,0,0,10,2,0,0,20,2.631
2/14/2017,???,???,???,6401200-050,50,??,1,0,14,0,14,1,0,1,0,0,0,2,0,0,8,7.142
2/16/2017,???,???,???,6401200-010,50,??,1,0,7,0,7,1,0,1,0,0,0,2,0,0,0,14.285
2/17/2017,???,???,???,6401200-028,50,??,3,3,13,13,26,2,1,3,0,0,5,6,0,0,10,11.538
2/17/2017,???,???,???,6401200-072,50,??,1,1,13,27,40,0,1,1,0,0,2,2,0,0,4,2.5
2/17/2017,???,???,???,6401200-056,50,??,1,0,15,14,29,0,1,1,0,0,0,2,0,0,2,3.448
2/17/2017,???,???,???,6401200-053,50,??,1,1,15,13,28,1,0,1,0,0,3,2,0,0,6,3.571
2/17/2017,???,???,???,6401200-041,50,??,1,1,11,18,29,1,0,1,0,0,10,2,0,0,20,3.448
3/6/2017,???,???,???,6401200-030,50,??,1,1,11,17,28,0,1,1,0,0,4,2,0,0,8,3.571
3/6/2017,???,???,???,6401200-018,50,??,1,1,19,13,32,0,1,1,0,0,3,2,0,0,6,3.125
3/7/2017,???,???,???,6401200-006,50,??,1,0,8,20,28,0,1,1,0,0,0,2,0,0,40,3.571
3/7/2017,???,???,???,6401200-055,50,??,3,3,14,18,32,1,2,3,0,0,16,6,0,0,32,9.375
3/7/2017,???,???,???,6401200-054,50,??,2,2,21,19,40,0,2,2,0,2,20,4,0.04,0,40,5
3/9/2017,???,???,???,6401200-011,50,??,1,1,9,15,24,0,1,1,0,0,10,2,0,0,20,4.166
3/9/2017,???,???,???,6401200-039,50,??,1,1,17,12,29,0,1,1,0,0,8,2,0,0,16,3.448
3/10/2017,???,???,???,6401200-070,50,??,3,3,9,57,66,0,3,3,0,0,7,6,0,0,14,4.545
3/10/2017,???,???,???,6401200-025,50,??,1,1,8,31,39,0,1,1,0,0,5,2,0,0,10,2.564
3/10/2017,???,???,???,6401200-021,50,??,1,1,11,23,34,0,1,1,0,0,5,2,0,0,10,2.941
3/10/2017,???,???,???,6401200-012,50,??,1,1,18,18,36,1,0,1,0,0,2,2,0,0,4,2.777
3/13/2017,???,???,???,6401200-029,50,??,1,1,13,20,33,0,1,1,0,3,4,2,0.06,0,8,3.03
3/14/2017,???,???,???,6401200-038,50,??,1,1,17,30,47,0,1,1,0,0,4,2,0,0,8,2.127
3/22/2017,???,???,???,6401200-044,50,??,1,1,6,29,35,0,1,1,0,0,3,2,0,0,6,2.857
3/23/2017,???,???,???,6401200-044,147,??,1,0,58,0,58,1,0,1,0,0,0,0.68,0,0,2.04,1.724
3/24/2017,???,???,???,6401200-045,50,??,1,1,10,17,27,1,0,1,0,0,2,2,0,0.1,4,3.703
3/24/2017,???,???,???,6401200-020,50,??,3,3,13,9,22,1,2,3,0,0,23,6,0,0,46,13.636
3/24/2017,???,???,???,6401200-013,50,??,1,1,3,19,22,0,1,1,0,0,4,2,0,0,8,4.545
3/27/2017,???,???,???,6401200-024,50,??,1,1,9,19,28,0,1,1,0,0,3,2,0,0,6,3.571
4/5/2017,???,???,???,6401200-026,50,??,1,0,16,0,16,1,0,1,0,0,0,2,0,0,30,6.25
4/7/2017,???,???,???,6401200-028,50,??,1,0,18,0,18,1,0,1,0,0,0,2,0,0,4,5.555
4/10/2017,???,???,???,6401200-016,50,??,1,0,15,0,15,1,0,1,0,0,0,2,0,0,0,6.666
4/17/2017,???,???,???,6401200-048,50,??,6,6,16,28,44,4,5,9,0,0,63,18,0,0,160,20.454
4/20/2017,???,???,???,6401200-014,50,??,1,1,4,33,37,0,1,1,0,0,2,2,0,0,4,2.702
4/21/2017,???,???,???,6401200-014,50,??,2,2,6,21,27,0,2,2,0,0,3,4,0,0.02,14,7.407
4/21/2017,???,???,???,6401200-035,72,??,1,1,25,36,61,0,1,1,1,0,10,1.388,0.013,0,13.888,1.639
4/21/2017,???,???,???,6401200-035,79,??,7,4,17,87,104,1,6,7,0,1,12,8.86,0.012,0.05,46.835,6.73
4/22/2017,???,???,???,6401200-029,50,??,1,1,4,28,32,0,1,1,0,2,5,2,0.04,0,10,3.125
4/22/2017,???,???,???,6401200-035,53,??,1,0,114,8,122,1,0,1,0,0,0,1.886,0,0,11.32,0.819
4/27/2017,???,???,???,6401200-040,50,??,1,1,12,13,25,0,1,1,0,1,4,2,0.02,0.02,8,4
4/27/2017,???,???,???,6401200-035,59,??,2,1,13,30,43,0,2,2,0,0,5,3.389,0,0.016,13.559,4.651
4/28/2017,???,???,???,6401200-078,50,??,2,0,8,40,48,0,2,2,0,0,0,4,0,0.06,12,4.166
5/3/2017,???,???,???,6401200-048,50,??,4,4,8,34,42,0,4,4,0,0,6,8,0,0,12,9.523
5/4/2017,???,???,???,6401200-011,50,??,1,1,7,18,25,0,1,1,0,0,2,2,0,0,4,4
5/8/2017,???,???,???,6401200-029,50,??,2,2,13,22,35,0,2,2,0,0,5,4,0,0,10,5.714
5/10/2017,???,???,???,6401200-059,50,??,2,1,11,22,33,0,3,3,0,0,2,6,0,0.04,40,9.09
5/11/2017,???,???,???,6401200-041,50,??,5,3,19,17,36,0,5,5,0,1,37,10,0.02,0,84,13.888
5/12/2017,???,???,???,6401200-047,50,??,1,1,13,11,24,0,1,1,0,0,3,2,0,0,6,4.166
5/12/2017,???,???,???,6401200-055,54,??,2,1,13,36,49,0,2,2,0,1,2,3.703,0.018,0.037,9.259,4.081
5/13/2017,???,???,???,6401200-059,50,??,2,2,11,32,43,0,2,2,0,0,7,4,0,0,14,4.651
5/20/2017,???,???,???,6401200-020,50,??,1,1,10,16,26,0,2,2,0,0,4,4,0,0,8,7.692
5/21/2017,???,???,???,6401200-044,94,??,2,0,51,1,52,2,0,2,0,0,0,2.127,0,0,6.382,3.846
5/22/2017,???,???,???,6401200-044,50,??,1,1,13,9,22,1,0,1,0,0,3,2,0,0,6,4.545
5/26/2017,???,???,???,6401200-070,50,??,3,0,11,70,81,0,3,3,0,0,0,6,0,0.04,10,3.703
5/28/2017,???,???,???,6401200-071,165,??,15,12,23,104,127,1,17,18,0,1,52,10.909,0.006,0.054,42.424,14.173
5/29/2017,???,???,???,6401200-071,110,??,4,0,85,6,91,4,0,4,0,0,0,3.636,0,0,23.636,4.395
5/29/2017,???,???,???,6401200-070,226,??,31,8,43,152,195,0,33,33,0,1,19,14.601,0.004,0.039,36.725,16.923
5/31/2017,???,???,???,6401200-069,320,??,71,5,66,334,400,6,82,88,0,1,37,27.5,0.003,0.146,95.625,22
6/1/2017,???,???,???,6401200-071,50,??,2,2,2,49,51,0,2,2,2,0,5,4,0.04,0,10,3.921
6/1/2017,???,???,???,6401200-078,595,??,27,19,105,379,484,2,30,32,0,1,139,5.378,0.001,0.01,33.277,6.611
6/2/2017,???,???,???,6401200-017,50,??,5,5,12,25,37,0,5,5,0,0,10,10,0,0,20,13.513
6/2/2017,???,???,???,6401200-046,366,??,29,24,76,205,281,0,30,30,0,4,72,8.196,0.01,0,22.131,10.676
6/3/2017,???,???,???,6401200-060,50,??,2,2,17,27,44,1,1,2,0,0,7,4,0,0,14,4.545
6/3/2017,???,???,???,6401200-047,50,??,11,5,8,29,37,0,11,11,0,0,20,22,0,0.08,100,29.729
6/3/2017,???,???,???,6401200-030,50,??,3,3,12,21,33,0,3,3,0,1,5,6,0.02,0,10,9.09
6/3/2017,???,???,???,6401200-076,51,??,4,4,12,19,31,1,3,4,0,0,8,7.843,0,0,15.686,12.903
